"AREFNO","Casualty.Class","Casualty.Sex","Casualty.Age","No..of.Casualties","Mode.of.Travel","Accident.Severity","No..of.Vehicles.in.Acc.","Accident.Date","Time","Highway","Road.Type","Speed.Limit","Junction.Detail","Weather","Road.Surface","month","day","hour","Light.Conditions.Banded","ageband"
1190185203,"Passenger","Female",67,1,"Car","Slight",2,"2019-06-04","23:5500","TLRN","Dual CWY",30,"Other","Fine","Road-Dry","June","Tuesday",23,"Dark","60-69"
1190199569,"Pedestrian","Male",23,1,"Pedestrian","Slight",1,"2019-08-14","17:2000","BOR","Single CWY",30,"No JUN in 20M","Raining","Road-Wet","August","Wednesday",17,"Daylight","20-29"
1190178746,"Driver/Rider","Male",53,3,"Car","Slight",3,"2019-05-03","16:4900","TLRN","Dual CWY",30,"No JUN in 20M","Raining","Road-Wet","May","Friday",16,"Daylight","50-59"
1190184622,"Driver/Rider","Female",51,1,"Powered 2 Wheeler","Slight",3,"2019-06-02","12:2000","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","June","Sunday",12,"Daylight","50-59"
1190210413,"Driver/Rider","Male",13,1,"Pedal Cycle","Serious",2,"2019-10-07","17:0200","BOR","Single CWY",30,"No JUN in 20M","Other","Road-Dry","October","Monday",17,"Daylight","10-19"
1190177647,"Driver/Rider","Male",20,1,"Powered 2 Wheeler","Slight",2,"2019-04-28","00:3000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Wet","April","Sunday",0,"Dark","20-29"
1190212258,"Driver/Rider","Male",38,1,"Pedal Cycle","Serious",2,"2019-10-15","20:5500","TLRN","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","October","Tuesday",20,"Dark","30-39"
1190180328,"Pedestrian","Female",71,2,"Pedestrian","Serious",1,"2019-05-11","21:5800","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","May","Saturday",21,"Dark","70-79"
1190176706,"Driver/Rider","Female",23,1,"Car","Slight",2,"2019-03-13","04:3000","TLRN","Roundabout",40,"Other","Other","Road-Dry","March","Wednesday",4,"Daylight","20-29"
1190177694,"Driver/Rider","Male",43,2,"Pedal Cycle","Serious",1,"2019-04-29","09:2400","BOR","Roundabout",20,"Other","Fine","Road-Dry","April","Monday",9,"Daylight","40-49"
1190195195,"Driver/Rider","Male",22,2,"Powered 2 Wheeler","Serious",1,"2019-07-22","16:3500","BOR","One-way ST",20,"No JUN in 20M","Fine","Road-Dry","July","Monday",16,"Daylight","20-29"
1190160867,"Pedestrian","Female",65,1,"Pedestrian","Serious",1,"2019-02-01","22:5200","BOR","One-way ST",30,"T/STAG JUN","Raining","Road-Wet","February","Friday",22,"Daylight","60-69"
1190188601,"Driver/Rider","Male",12,1,"Pedal Cycle","Slight",2,"2019-06-20","08:0100","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","June","Thursday",8,"Daylight","10-19"
1190201821,"Driver/Rider","Male",60,2,"Pedal Cycle","Slight",1,"2019-08-27","14:3000","BOR","Single CWY",30,"Other","Fine","Road-Dry","August","Tuesday",14,"Daylight","60-69"
1190156348,"Driver/Rider","Female",53,1,"Car","Slight",2,"2019-01-08","16:5000","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","January","Tuesday",16,"Dark","50-59"
1190218246,"Passenger","Male",30,1,"Car","Slight",2,"2019-11-03","00:1800","TLRN","Unknown",30,"Other","Other","Other","November","Sunday",0,"Dark","30-39"
1190174319,"Driver/Rider","Male",42,1,"Powered 2 Wheeler","Serious",2,"2019-04-10","08:3500","TLRN","Dual CWY",30,"Other","Fine","Road-Dry","April","Wednesday",8,"Daylight","40-49"
1190167194,"Driver/Rider","Male",20,2,"Car","Serious",1,"2019-02-05","19:4000","TLRN","Dual CWY",50,"No JUN in 20M","Fine","Road-Dry","February","Tuesday",19,"Dark","20-29"
1190212486,"Driver/Rider","Male",23,2,"Powered 2 Wheeler","Slight",2,"2019-10-17","17:0000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Wet","October","Thursday",17,"Daylight","20-29"
1190158314,"Driver/Rider","Male",29,1,"Pedal Cycle","Slight",2,"2019-01-19","00:1000","TLRN","Slip RD",20,"Crossroads","Fine","Road-Dry","January","Saturday",0,"Dark","20-29"
1190191772,"Driver/Rider","Male",27,1,"Pedal Cycle","Slight",2,"2019-07-05","21:3500","TLRN","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","July","Friday",21,"Dark","20-29"
1190180001,"Passenger","Female",23,2,"Car","Serious",5,"2019-05-09","14:2600","TLRN","Dual CWY",50,"Roundabout","Raining","Road-Wet","May","Thursday",14,"Daylight","20-29"
1190194369,"Driver/Rider","Female",30,1,"Pedal Cycle","Slight",2,"2019-07-18","08:1000","BOR","Single CWY",30,"T/STAG JUN","Raining","Road-Wet","July","Thursday",8,"Daylight","30-39"
1190190976,"Driver/Rider","Male",41,1,"Pedal Cycle","Serious",2,"2019-07-02","09:4500","BOR","Roundabout",20,"Roundabout","Fine","Road-Dry","July","Tuesday",9,"Daylight","40-49"
1190215513,"Passenger","Female",29,10,"Bus or Coach","Serious",2,"2019-11-01","16:3800","BOR","Dual CWY",30,"No JUN in 20M","Fine","Road-Wet","November","Friday",16,"Daylight","20-29"
1190201391,"Driver/Rider","Male",18,1,"Pedal Cycle","Slight",2,"2019-08-24","23:5900","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","August","Saturday",23,"Dark","10-19"
1190173786,"Driver/Rider","Female",30,3,"Car","Serious",2,"2019-04-07","06:4300","TLRN","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","April","Sunday",6,"Daylight","30-39"
1190188993,"Passenger","Male",44,3,"Car","Serious",2,"2019-06-23","00:0100","TLRN","Dual CWY",40,"T/STAG JUN","Fine","Road-Dry","June","Sunday",0,"Dark","40-49"
1190174051,"Passenger","Male",44,1,"Taxi","Slight",1,"2019-04-04","10:0600","TLRN","Dual CWY",20,"No JUN in 20M","Fine","Road-Dry","April","Thursday",10,"Daylight","40-49"
1190164780,"Pedestrian","Female",6,1,"Pedestrian","Slight",1,"2019-02-21","20:0000","TLRN","Slip RD",20,"T/STAG JUN","Other","Road-Dry","February","Thursday",20,"Daylight","0-9"
1190172371,"Pedestrian","Male",42,1,"Pedestrian","Serious",1,"2019-03-31","12:3000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","March","Sunday",12,"Daylight","40-49"
1190185833,"Driver/Rider","Male",27,2,"Car","Slight",2,"2019-06-07","14:4000","BOR","Single CWY",30,"Other","Raining","Road-Wet","June","Friday",14,"Daylight","20-29"
1190196950,"Driver/Rider","Male",35,1,"Powered 2 Wheeler","Slight",2,"2019-07-31","10:1900","BOR","Dual CWY",20,"Other","Fine","Road-Dry","July","Wednesday",10,"Dark","30-39"
1190222644,"Pedestrian","Female",56,1,"Pedestrian","Slight",1,"2019-12-04","10:0300","BOR","Dual CWY",30,"T/STAG JUN","Fine","Other","December","Wednesday",10,"Daylight","50-59"
1190184788,"Driver/Rider","Female",58,1,"Car","Slight",2,"2019-05-22","17:0000","BOR","Unknown",30,"Other","Other","Other","May","Wednesday",17,"Daylight","50-59"
1190204829,"Driver/Rider","Male",51,1,"Car","Slight",2,"2019-09-07","17:1700","BOR","Single CWY",30,"T/STAG JUN","Other","Other","September","Saturday",17,"Daylight","50-59"
1190203837,"Passenger","Male",18,2,"Car","Slight",4,"2019-09-07","02:4500","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Saturday",2,"Dark","10-19"
1190242843,"Pedestrian","Female",70,1,"Pedestrian","Serious",1,"2019-11-19","08:4400","TLRN","Single CWY",30,"Crossroads","Fine","Road-Dry","November","Tuesday",8,"Daylight","70-79"
1190156165,"Pedestrian","Male",28,1,"Pedestrian","Slight",1,"2019-01-07","17:0400","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","January","Monday",17,"Dark","20-29"
1190211964,"Driver/Rider","Male",24,1,"Pedal Cycle","Slight",2,"2019-10-15","17:0500","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","October","Tuesday",17,"Daylight","20-29"
1190172080,"Driver/Rider","Male",57,1,"Powered 2 Wheeler","Serious",2,"2019-03-29","17:0000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","March","Friday",17,"Daylight","50-59"
1190174956,"Pedestrian","Female",14,1,"Pedestrian","Serious",1,"2019-04-13","13:5300","TLRN","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","April","Saturday",13,"Daylight","10-19"
1190199495,"Driver/Rider","Male",48,1,"Pedal Cycle","Slight",2,"2019-08-13","18:2500","TLRN","Single CWY",40,"T/STAG JUN","Fine","Road-Dry","August","Tuesday",18,"Daylight","40-49"
1190186682,"Driver/Rider","Male",59,1,"Car","Slight",2,"2019-06-12","00:1700","TLRN","Dual CWY",40,"No JUN in 20M","Fine","Road-Dry","June","Wednesday",0,"Dark","50-59"
1190224214,"Pedestrian","Male",14,1,"Pedestrian","Serious",1,"2019-12-11","07:0000","TLRN","Single CWY",20,"No JUN in 20M","Fine","Road-Wet","December","Wednesday",7,"Dark","10-19"
1190190380,"Driver/Rider","Male",44,1,"Powered 2 Wheeler","Serious",2,"2019-06-27","17:0000","HA","Dual CWY",70,"Other","Fine","Road-Dry","June","Thursday",17,"Daylight","40-49"
1190180490,"Driver/Rider","Male",38,1,"Powered 2 Wheeler","Slight",2,"2019-05-12","23:4000","BOR","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","May","Sunday",23,"Dark","30-39"
1190221263,"Passenger","Male",39,2,"Car","Slight",2,"2019-11-28","20:1200","TLRN","Dual CWY",40,"Other","Fine","Road-Wet","November","Thursday",20,"Dark","30-39"
1190209188,"Driver/Rider","Female",46,1,"Car","Slight",2,"2019-10-02","18:5900","BOR","Single CWY",30,"Crossroads","Raining","Road-Wet","October","Wednesday",18,"Dark","40-49"
1190225733,"Pedestrian","Female",49,1,"Pedestrian","Slight",1,"2019-12-18","06:5500","BOR","Roundabout",30,"Other","Fine","Other","December","Wednesday",6,"Dark","40-49"
1190217767,"Pedestrian","Female",84,1,"Pedestrian","Serious",1,"2019-11-12","09:1800","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","November","Tuesday",9,"Daylight","80-89"
1190167296,"Driver/Rider","Male",64,3,"Car","Serious",2,"2019-03-06","12:1900","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Wet","March","Wednesday",12,"Daylight","60-69"
1190180949,"Driver/Rider","Male",62,1,"Pedal Cycle","Slight",2,"2019-05-14","18:4900","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","May","Tuesday",18,"Daylight","60-69"
1190188815,"Driver/Rider","Male",19,1,"Goods Vehicle","Slight",3,"2019-06-22","05:5500","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","June","Saturday",5,"Daylight","10-19"
1190198721,"Driver/Rider","Male",24,6,"Other Vehicle","Serious",4,"2019-08-09","15:4500","TLRN","One-way ST",30,"Other","Fine","Road-Dry","August","Friday",15,"Daylight","20-29"
1190229230,"Driver/Rider","Male",25,1,"Car","Slight",2,"2019-12-20","07:0000","BOR","Single CWY",30,"Crossroads","Raining","Road-Wet","December","Friday",7,"Daylight","20-29"
1190160238,"Passenger","Male",2,2,"Car","Serious",2,"2019-01-29","08:0300","BOR","Dual CWY",30,"Roundabout","Fine","Road-Dry","January","Tuesday",8,"Daylight","0-9"
1190182219,"Driver/Rider","Male",40,1,"Car","Slight",2,"2019-05-21","09:1500","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","May","Tuesday",9,"Daylight","40-49"
1190175337,"Driver/Rider","Male",57,1,"Car","Serious",1,"2019-04-15","17:5500","HA","Dual CWY",70,"No JUN in 20M","Fine","Road-Dry","April","Monday",17,"Daylight","50-59"
1190180735,"Driver/Rider","Male",53,1,"Other Vehicle","Serious",2,"2019-05-14","03:1400","TLRN","Dual CWY",40,"T/STAG JUN","Fine","Road-Dry","May","Tuesday",3,"Dark","50-59"
1190173077,"Driver/Rider","Male",44,2,"Car","Slight",5,"2019-04-03","13:2500","BOR","One-way ST",30,"No JUN in 20M","Fine","Road-Dry","April","Wednesday",13,"Daylight","40-49"
1190229026,"Pedestrian","Male",36,1,"Pedestrian","Slight",1,"2019-12-12","14:2700","BOR","Single CWY",30,"T/STAG JUN","Raining","Road-Wet","December","Thursday",14,"Daylight","30-39"
1190221223,"Pedestrian","Male",71,1,"Pedestrian","Slight",1,"2019-11-27","13:5000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Wet","November","Wednesday",13,"Daylight","70-79"
1190209114,"Driver/Rider","Male",28,2,"Powered 2 Wheeler","Slight",1,"2019-10-02","14:2300","BOR","Single CWY",20,"Other","Fine","Road-Dry","October","Wednesday",14,"Daylight","20-29"
1190197073,"Pedestrian","Male",41,1,"Pedestrian","Serious",1,"2019-07-31","16:1200","BOR","Single CWY",20,"Other","Fine","Road-Dry","July","Wednesday",16,"Daylight","40-49"
1190172081,"Pedestrian","Male",51,1,"Pedestrian","Serious",1,"2019-03-29","15:0600","TLRN","Dual CWY",30,"Other","Fine","Road-Dry","March","Friday",15,"Daylight","50-59"
1190160424,"Driver/Rider","Male",34,1,"Powered 2 Wheeler","Serious",1,"2019-01-30","10:3500","BOR","One-way ST",30,"Other","Fine","Other","January","Wednesday",10,"Daylight","30-39"
1190203134,"Pedestrian","Female",31,1,"Pedestrian","Slight",2,"2019-09-03","20:0600","TLRN","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","September","Tuesday",20,"Dark","30-39"
1190224134,"Driver/Rider","Female",19,2,"Car","Slight",2,"2019-12-10","19:2500","BOR","Single CWY",30,"Crossroads","Other","Road-Wet","December","Tuesday",19,"Dark","10-19"
1190173950,"Driver/Rider","Male",37,1,"Powered 2 Wheeler","Slight",1,"2019-04-06","15:3000","BOR","Single CWY",30,"Other","Fine","Road-Dry","April","Saturday",15,"Daylight","30-39"
1190195479,"Pedestrian","Female",14,2,"Pedestrian","Slight",1,"2019-07-23","19:5100","BOR","One-way ST",30,"No JUN in 20M","Fine","Road-Dry","July","Tuesday",19,"Daylight","10-19"
1190210425,"Pedestrian","Female",33,1,"Pedestrian","Slight",1,"2019-10-08","18:0300","TLRN","Single CWY",30,"Other","Fine","Road-Dry","October","Tuesday",18,"Daylight","30-39"
1190216088,"Driver/Rider","Male",37,1,"Powered 2 Wheeler","Slight",1,"2019-11-04","16:2100","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","November","Monday",16,"Dark","30-39"
1190212844,"Driver/Rider","Male",24,1,"Powered 2 Wheeler","Serious",2,"2019-10-19","20:2800","BOR","Single CWY",20,"Other","Fine","Road-Dry","October","Saturday",20,"Dark","20-29"
48190907786,"Driver/Rider","Male",25,1,"Pedal Cycle","Serious",2,"2019-07-17","09:1700","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","July","Wednesday",9,"Daylight","20-29"
1190159799,"Driver/Rider","Female",36,1,"Car","Slight",2,"2019-01-26","16:3500","TLRN","Dual CWY",30,"Other","Other","Road-Wet","January","Saturday",16,"Daylight","30-39"
1190222587,"Pedestrian","Male",60,1,"Pedestrian","Serious",1,"2019-12-04","07:1000","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","December","Wednesday",7,"Dark","60-69"
1190215206,"Driver/Rider","Female",25,1,"Powered 2 Wheeler","Slight",2,"2019-10-26","10:1600","BOR","Slip RD",20,"T/STAG JUN","Fine","Road-Dry","October","Saturday",10,"Daylight","20-29"
1190206563,"Pedestrian","Male",66,1,"Pedestrian","Serious",1,"2019-09-12","20:3000","BOR","Dual CWY",20,"T/STAG JUN","Fine","Road-Dry","September","Thursday",20,"Dark","60-69"
1190171438,"Driver/Rider","Male",51,2,"Pedal Cycle","Serious",1,"2019-03-25","15:1500","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","March","Monday",15,"Daylight","50-59"
1190184669,"Driver/Rider","Male",16,1,"Pedal Cycle","Slight",2,"2019-06-02","16:5500","BOR","Dual CWY",30,"Other","Fine","Road-Dry","June","Sunday",16,"Daylight","10-19"
1190163386,"Driver/Rider","Female",45,1,"Pedal Cycle","Slight",2,"2019-02-14","20:0000","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","February","Thursday",20,"Daylight","40-49"
1190167792,"Driver/Rider","Male",55,1,"Pedal Cycle","Serious",2,"2019-03-08","07:1500","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","March","Friday",7,"Daylight","50-59"
1190156413,"Driver/Rider","Female",59,3,"Car","Serious",2,"2019-01-08","20:4200","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Wet","January","Tuesday",20,"Dark","50-59"
1190215541,"Driver/Rider","Male",24,2,"Powered 2 Wheeler","Serious",3,"2019-11-02","01:1900","BOR","Single CWY",30,"No JUN in 20M","Raining","Road-Wet","November","Saturday",1,"Dark","20-29"
1190196451,"Passenger","Female",1,1,"Bus or Coach","Serious",1,"2019-07-28","20:3000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","July","Sunday",20,"Dark","0-9"
1190222376,"Pedestrian","Female",34,1,"Pedestrian","Slight",1,"2019-11-26","17:5500","BOR","Single CWY",30,"No JUN in 20M","Other","Other","November","Tuesday",17,"Dark","30-39"
1190192039,"Pedestrian","Female",4,1,"Pedestrian","Slight",1,"2019-07-06","15:5400","BOR","One-way ST",30,"No JUN in 20M","Fine","Road-Dry","July","Saturday",15,"Daylight","0-9"
1190198721,"Passenger","Male",39,6,"Goods Vehicle","Serious",4,"2019-08-09","15:4500","TLRN","One-way ST",30,"Other","Fine","Road-Dry","August","Friday",15,"Daylight","30-39"
1190217223,"Pedestrian","Male",75,2,"Pedestrian","Serious",1,"2019-11-09","17:0500","BOR","Single CWY",20,"T/STAG JUN","Raining","Road-Wet","November","Saturday",17,"Dark","70-79"
1190166916,"Pedestrian","Female",36,1,"Pedestrian","Slight",1,"2019-03-04","16:4500","TLRN","Unknown",30,"No JUN in 20M","Fine","Road-Dry","March","Monday",16,"Daylight","30-39"
1190198354,"Driver/Rider","Male",31,1,"Powered 2 Wheeler","Serious",2,"2019-08-07","16:3700","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","August","Wednesday",16,"Daylight","30-39"
1190165343,"Passenger","Female",17,3,"Car","Slight",2,"2019-02-24","18:0400","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","February","Sunday",18,"Dark","10-19"
1190205966,"Driver/Rider","Male",16,1,"Powered 2 Wheeler","Serious",1,"2019-09-17","16:1500","BOR","Slip RD",50,"No JUN in 20M","Fine","Road-Dry","September","Tuesday",16,"Daylight","10-19"
1190200311,"Driver/Rider","Male",49,2,"Other Vehicle","Serious",2,"2019-08-19","07:1500","BOR","Single CWY",30,"Other","Fine","Road-Dry","August","Monday",7,"Daylight","40-49"
1190203753,"Driver/Rider","Female",29,1,"Pedal Cycle","Serious",2,"2019-09-06","15:4500","BOR","Slip RD",30,"T/STAG JUN","Fine","Road-Dry","September","Friday",15,"Daylight","20-29"
1190219105,"Driver/Rider","Female",44,1,"Pedal Cycle","Serious",3,"2019-11-18","10:4500","TLRN","Single CWY",30,"Other","Fine","Road-Dry","November","Monday",10,"Daylight","40-49"
1190209027,"Driver/Rider","Male",56,1,"Car","Slight",2,"2019-10-01","11:1800","BOR","Single CWY",30,"T/STAG JUN","Raining","Road-Wet","October","Tuesday",11,"Daylight","50-59"
1190204146,"Driver/Rider","Male",35,2,"Powered 2 Wheeler","Slight",2,"2019-09-08","20:5900","TLRN","Dual CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Sunday",20,"Dark","30-39"
1190219684,"Driver/Rider","Female",34,1,"Car","Slight",2,"2019-11-20","18:5200","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","November","Wednesday",18,"Dark","30-39"
1190213819,"Pedestrian","Female",64,1,"Pedestrian","Slight",1,"2019-10-24","20:3500","BOR","Dual CWY",30,"No JUN in 20M","Fine","Road-Wet","October","Thursday",20,"Dark","60-69"
1190202061,"Driver/Rider","Male",31,1,"Powered 2 Wheeler","Slight",2,"2019-08-21","02:5500","BOR","Single CWY",20,"Other","Fine","Road-Dry","August","Wednesday",2,"Daylight","30-39"
1190192892,"Passenger","Female",61,3,"Bus or Coach","Slight",2,"2019-07-11","10:4000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","July","Thursday",10,"Daylight","60-69"
1190171897,"Driver/Rider","Male",25,1,"Powered 2 Wheeler","Serious",2,"2019-03-29","00:2500","TLRN","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","March","Friday",0,"Dark","20-29"
1190167618,"Driver/Rider","Female",29,1,"Pedal Cycle","Serious",2,"2019-03-07","19:1900","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Wet","March","Thursday",19,"Dark","20-29"
1190172492,"Driver/Rider","Male",20,1,"Powered 2 Wheeler","Serious",2,"2019-03-31","22:5700","TLRN","Single CWY",20,"Crossroads","Fine","Road-Dry","March","Sunday",22,"Dark","20-29"
1190173993,"Driver/Rider","Female",41,1,"Car","Slight",2,"2019-01-23","08:2000","BOR","Single CWY",20,"T/STAG JUN","Other","Other","January","Wednesday",8,"Daylight","40-49"
1190177357,"Driver/Rider","Male",46,1,"Powered 2 Wheeler","Slight",1,"2019-04-26","23:1500","TLRN","Single CWY",30,"Roundabout","Raining","Road-Wet","April","Friday",23,"Dark","40-49"
1190219104,"Passenger","Female",50,5,"Other Vehicle","Serious",2,"2019-11-18","09:4000","TLRN","Roundabout",30,"Roundabout","Other","Road-Wet","November","Monday",9,"Daylight","50-59"
1190218893,"Driver/Rider","Male",39,3,"Car","Slight",2,"2019-11-15","23:5600","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Wet","November","Friday",23,"Dark","30-39"
1190163680,"Driver/Rider","Male",32,1,"Pedal Cycle","Slight",2,"2019-02-15","11:2500","BOR","Single CWY",20,"T/STAG JUN","Other","Road-Dry","February","Friday",11,"Daylight","30-39"
1190214579,"Pedestrian","Female",1,2,"Pedestrian","Serious",1,"2019-10-28","09:0000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","October","Monday",9,"Daylight","0-9"
1190182885,"Driver/Rider","Male",30,1,"Powered 2 Wheeler","Slight",1,"2019-05-24","01:0000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","May","Friday",1,"Dark","30-39"
